Voter ID,Party,Sex,Age,Ethnicity,Voter Score,Turnout Score,PartisanshipScore,Kids in HH,Liberal Ideology, marriage,Zip,Outcome
7447516,1,0,70,3,88.65,97,91,11,51,91,85210,0
7467149,1,0,39,3,87.86,93,99,51,74,31,85203,0
7518689,3,0,40,3,38.83,40,66,46,46,32,85204,0
7548444,1,0,32,3,91.62,85,94,6,92,5,85224,0
7559020,2,1,63,3,17.81,98,54,9,24,97,85213,1
7625306,1,1,42,2,93.69,92,93,79,57,87,85204,0
7648101,3,0,44,3,12.34,75,1,95,9,98,85203,0
7651652,1,0,31,2,92.28,42,98,24,60,3,85201,0
7662924,2,1,37,2,9.08,32,2,7,13,65,85204,0
7664583,3,0,71,3,77.92,62,94,6,39,82,85201,0
7682312,2,0,63,3,4.04,98,0,17,7,95,85203,0
7687516,1,0,30,3,65.84,98,97,6,92,3,85203,0
7715647,1,1,68,3,85.7,98,85,2,67,65,85203,0
7725029,3,0,35,2,59.63,78,70,54,53,21,85203,0
7772943,2,1,59,3,11.53,11,36,83,39,81,85213,1
7774573,1,1,37,3,90.99,90,52,28,61,90,85210,1
7776996,1,1,33,3,95.66,97,13,3,48,9,85224,0
7785346,3,0,31,3,90.75,29,98,18,75,6,85234,0
7819920,2,0,26,3,7.15,93,1,2,6,11,85204,0
7888511,3,0,43,3,19.56,79,43,62,41,25,85203,1
7888664,3,0,38,2,21.65,57,79,78,37,94,85202,0
8065702,3,1,26,2,73.06,43,92,1,43,1,85213,0
8116993,1,1,56,3,96.15,96,96,17,77,49,85202,0
8117058,3,0,26,3,51.23,12,93,2,67,1,85201,0
8117079,1,1,43,3,68.33,99,97,70,89,98,85201,0
8117139,2,1,63,3,8.1,80,7,34,15,48,85213,0
8117267,1,1,27,3,79.38,77,95,0,83,1,85203,0
8117397,2,1,26,3,10.3,80,3,3,13,0,85210,0
6128529,1,0,28,2,95.45,96,99,9,78,10,85202,0
6129994,1,1,29,2,60.77,31,71,1,84,6,85204,0
6130166,3,0,29,3,28.34,87,66,4,71,8,85224,0
6130210,3,1,43,2,62.0,68,57,55,28,57,85201,1
6130238,3,0,28,2,87.49,50,69,4,41,6,85201,0
6212222,2,1,28,3,9.39,8,6,7,25,3,85282,0
6220113,1,0,42,3,90.19,81,68,84,64,77,85201,0
6264537,2,1,65,3,10.55,81,2,5,24,21,85204,0
6272310,3,0,29,3,69.08,80,59,5,62,1,85203,1
6273467,1,1,27,3,75.24,26,88,1,69,3,85202,0
6343596,2,1,26,3,6.66,60,3,1,3,3,85210,0
6345962,3,1,62,3,27.99,67,9,7,26,69,85204,0
6346105,3,1,56,3,76.94,31,62,48,23,61,85202,1
6346747,3,0,39,3,54.75,57,71,38,62,31,85204,0
6896399,3,0,69,3,25.47,72,72,2,66,12,85202,0
7006989,3,1,44,3,81.58,78,17,57,35,45,85203,0
6133864,2,1,33,3,7.78,57,2,4,10,53,85224,0
6134105,2,1,38,3,8.03,19,7,48,21,95,85203,0
6134751,3,1,29,3,69.17,35,90,4,57,11,85210,0
6136031,2,0,48,3,8.03,97,13,59,22,47,85204,0
6136381,2,1,63,3,6.63,97,0,14,13,51,85203,0
6136487,1,0,28,3,92.27,97,99,2,87,1,85202,0
6136680,3,0,48,3,42.87,85,78,43,58,56,85201,0
6136715,3,1,31,3,43.53,32,76,2,62,4,85204,0
6139106,3,1,48,3,78.62,24,54,40,29,40,85204,1
6139265,1,1,28,2,89.69,22,94,4,67,2,85210,0
6139453,1,1,29,3,71.56,31,92,7,70,4,85202,0
6139595,3,0,29,3,77.97,72,98,2,79,6,85201,0
6225466,1,1,28,3,94.24,96,97,0,79,1,85202,0
6226080,3,0,32,3,65.57,24,54,10,59,2,85202,1
6227208,1,0,31,2,93.03,98,94,13,72,5,85202,0
6230656,1,0,31,2,93.75,75,97,8,74,6,85202,0
6292637,3,1,39,3,44.34,61,49,16,46,47,85202,1
6292783,1,0,66,3,89.64,21,74,7,32,72,85202,0
6293333,3,1,64,3,63.2,19,64,12,43,26,85202,1
6301232,1,0,35,2,87.27,61,98,52,52,64,85210,0
6301497,3,0,29,2,90.51,35,98,4,76,4,85204,0
6302537,3,0,29,3,52.0,52,91,4,79,4,85202,0
6353602,1,0,27,2,65.23,36,97,4,54,6,85201,0
6355198,3,1,34,3,64.42,56,48,9,54,10,85204,1
6355655,1,1,30,3,95.52,84,42,1,64,1,85202,1
6355743,2,1,27,3,4.42,93,1,2,5,5,85233,0
6355998,3,0,27,3,94.17,96,9,1,56,11,85204,0
6356515,1,0,27,3,96.96,86,91,3,80,2,85201,0
6358690,1,1,27,3,93.7,93,97,3,85,4,85282,0
6358739,2,1,67,3,13.01,8,69,3,25,34,85204,0
6358876,2,0,28,3,14.36,9,52,16,59,2,85203,1
6360481,3,1,32,3,39.25,28,59,3,41,6,85224,1
6360709,1,0,65,2,93.23,39,53,34,29,74,85210,1
7491780,1,0,42,2,93.58,98,95,60,50,30,85204,0
6081336,1,1,30,3,95.77,97,97,1,96,7,85282,0
6082041,1,1,32,2,50.15,21,94,18,64,18,85213,0
6082242,1,1,30,3,83.42,81,95,1,90,2,85210,0
6082353,2,0,29,3,5.68,87,3,7,4,6,85204,0
6140279,1,0,28,3,92.74,97,20,0,89,1,85213,0
6140599,3,0,29,2,72.89,51,82,5,49,4,85201,0
6140707,1,1,40,2,89.92,4,65,75,32,73,85202,1
6140762,3,0,64,2,11.0,87,54,45,28,94,85201,1
6140836,3,0,55,3,42.42,45,6,91,20,83,85202,0
6140869,1,0,43,3,94.49,99,99,68,96,76,85203,0
6140968,3,0,43,3,46.89,96,68,58,61,93,85282,0
6141545,3,0,28,3,54.57,54,97,1,69,3,85204,0
6143869,1,0,28,3,88.63,69,98,5,84,21,85210,0
6144438,2,1,61,3,9.4,33,2,28,21,65,85203,0
6144470,2,1,65,3,9.59,46,2,24,10,96,85204,0
6145248,2,1,28,3,4.57,98,0,2,3,6,85201,0
6145309,3,1,41,3,14.55,55,49,55,40,72,85210,1
6145693,2,0,30,3,14.81,13,10,14,25,8,85203,0
6145817,2,0,82,3,6.62,98,0,3,12,90,85202,0
6145917,1,1,58,3,92.41,73,98,33,74,81,85282,0
6146323,1,0,38,3,95.18,98,98,24,88,19,85201,0
6146541,1,1,29,2,90.8,25,97,1,61,3,85201,0
6146631,2,1,32,3,11.27,27,1,9,14,4,85224,0
6146786,3,0,29,3,39.71,82,0,2,14,7,85224,0
6201694,3,1,35,3,49.99,78,68,6,71,5,85210,0
6201830,2,1,31,3,9.77,32,2,3,21,4,85203,0
6201884,3,1,28,2,64.21,45,92,1,62,4,85210,0
6203998,3,1,71,3,31.21,86,66,24,42,97,85202,0
6276382,2,0,74,3,8.53,83,96,1,61,32,85234,0
6276698,2,1,42,3,9.95,28,16,60,36,73,85210,0
6279341,1,0,27,2,92.1,90,89,5,77,4,85224,0
6279391,1,1,27,3,92.39,97,98,0,97,1,85202,0
6279698,1,0,47,3,94.45,99,98,67,95,88,85202,0
6279742,3,1,27,3,9.55,31,62,0,59,7,85202,1
6364977,3,1,34,3,32.87,7,47,11,56,23,85213,1
6365863,3,1,27,3,41.21,22,65,0,51,1,85210,1
6366055,3,0,39,3,54.0,53,90,30,65,43,85210,0
6367860,2,0,31,3,19.9,19,6,25,35,9,85210,0
6367944,3,0,27,2,89.48,40,90,5,49,6,85210,0
6367989,2,0,30,2,38.49,11,71,11,52,8,85201,0
6367995,3,1,30,3,27.08,11,4,1,40,3,85213,0
6368092,3,1,30,3,63.43,41,70,3,55,12,85201,0
6368095,1,0,35,2,90.98,98,97,76,81,41,85204,0
6368400,2,0,75,3,6.6,98,1,2,6,93,85213,0
6368524,1,0,67,3,97.22,98,99,29,87,65,85204,0
6368566,3,1,29,3,75.82,28,56,1,62,1,85203,1
6368932,3,1,40,3,15.68,83,28,57,39,40,85204,0
6369001,1,0,28,3,94.43,77,96,6,72,1,85202,0
6369010,2,1,57,3,9.69,98,0,34,11,24,85202,0
6369121,1,1,79,2,91.07,98,89,12,32,97,85210,0
6369295,3,1,34,3,80.97,18,3,8,11,8,85202,0
6369432,3,1,38,2,52.85,71,78,30,48,37,85204,0
6369445,2,0,27,3,18.19,20,2,2,16,1,85204,0
6369585,2,1,69,3,7.7,77,6,7,12,43,85282,0
6369819,3,1,27,2,61.81,78,69,1,79,9,85204,0
6369891,2,1,40,3,6.72,86,5,62,8,46,85282,0
6199630,2,1,67,2,13.42,97,2,31,8,68,85204,0
6199689,2,0,46,3,10.99,67,4,44,16,36,85203,0
6199776,1,1,30,3,76.08,48,11,2,14,12,85213,0
6199809,1,0,29,3,85.15,31,99,9,81,2,85204,0
6199854,3,1,29,2,88.97,47,79,2,51,1,85210,0
6199864,2,0,33,3,8.15,98,1,16,22,5,85213,0
6200000,2,0,30,2,7.55,97,1,23,6,4,85204,0
6200007,3,1,42,2,78.46,32,41,78,25,73,85201,1
6200055,1,0,55,2,96.21,98,97,28,60,40,85201,0
6200199,2,0,73,3,8.05,77,1,4,11,96,85213,0
6200352,3,1,67,3,79.96,26,27,8,37,60,85204,0
6200491,2,0,28,3,20.77,20,96,3,72,1,85204,0
6200547,2,1,33,3,6.41,97,0,13,8,5,85202,0
6200623,2,1,59,2,18.64,46,2,39,8,90,85204,0
6200674,2,1,33,3,10.59,19,12,11,17,4,85204,0
6200686,1,1,36,3,79.64,19,94,18,78,35,85202,0
6200752,3,1,73,2,18.95,29,75,9,40,53,85201,0
6200754,1,1,59,2,91.27,70,95,29,61,54,85201,0
6201171,1,0,44,3,92.75,22,97,76,45,20,85201,0
6201184,3,0,28,2,86.38,22,86,31,63,3,85210,0
6201297,1,1,40,2,79.45,94,96,40,40,38,85224,0
6201409,1,0,37,3,92.31,98,98,38,72,26,85210,0
6201473,1,1,56,2,91.82,98,98,74,51,90,85210,0
6201522,1,1,28,3,71.12,24,78,4,65,1,85204,0
6201540,3,1,31,2,86.48,25,62,5,58,11,85204,1
6201656,3,1,65,3,32.03,25,14,2,38,81,85201,0
6201659,3,1,38,3,81.92,26,39,19,34,9,85210,1
6312930,3,1,28,3,31.92,55,5,1,36,2,85210,0
6314466,3,1,35,3,57.62,25,12,7,39,5,85210,0
5599507,3,1,32,3,35.64,27,91,2,53,4,85202,0
5599580,2,0,37,2,13.95,40,3,25,54,45,85204,0
5600110,1,0,33,2,92.32,69,98,49,76,7,85204,0
5600327,3,0,30,3,33.33,75,80,21,56,10,85204,0
5600821,3,0,51,3,43.91,42,40,57,38,64,85224,1
5601346,2,1,51,3,5.31,84,1,62,10,92,85202,0
5316515,1,0,32,3,94.22,98,98,11,84,7,85210,0
5316550,3,0,32,3,19.66,27,60,42,39,8,85203,1
5319907,3,0,30,3,57.13,70,95,4,77,6,85202,0
5365135,3,0,40,3,49.39,22,39,84,38,49,85210,1
5369449,3,0,33,3,40.75,32,60,18,67,6,85202,1
5370130,1,0,39,2,74.9,26,80,53,38,29,85202,0
5375240,3,0,36,2,73.72,20,98,24,57,29,85202,0
5377129,1,0,36,2,69.49,93,95,46,65,96,85202,0
5377693,2,0,64,3,6.53,81,0,2,13,31,85202,0
5378447,3,1,32,3,32.06,3,5,8,28,2,85213,0
5378892,2,1,32,3,7.96,66,3,7,9,4,85203,0
5574966,1,0,31,2,83.59,99,93,2,79,7,85203,0
5575397,1,0,31,3,65.78,95,1,2,20,9,85213,0
5575816,3,0,36,3,65.49,23,86,49,52,17,85202,0
5576445,2,1,79,3,5.89,99,1,2,4,88,85204,0
5576922,1,0,48,3,66.56,68,98,79,66,87,85201,0
5577613,1,1,30,3,83.72,94,98,4,71,4,85202,0
5577927,3,0,40,3,44.08,87,65,87,64,70,85203,1
5578192,2,0,30,2,24.35,30,2,24,6,26,85204,0
5578229,3,1,44,2,53.16,31,14,43,29,41,85201,0
5578354,3,1,45,3,29.98,80,15,85,25,80,85204,0
5578411,3,0,38,3,37.31,83,72,53,65,20,85213,0
5578445,2,1,37,3,41.37,80,1,41,13,89,85224,0
5578914,2,0,44,3,7.84,99,2,95,1,99,85204,0
5578916,3,0,30,3,95.46,85,22,1,89,8,85204,0
5579057,3,0,97,3,45.61,6,64,12,34,89,85203,1
5579361,2,1,79,3,8.45,99,1,2,8,95,85201,0
5579453,1,1,31,3,86.95,63,79,1,85,10,85201,0
5579924,2,1,31,3,28.97,97,52,2,67,9,85202,1
5580655,1,1,31,3,94.84,97,96,0,89,1,85210,0
5580951,2,1,45,2,18.01,21,7,53,17,53,85202,0
5581893,3,1,39,3,75.85,26,73,29,55,55,85202,0
5582030,3,0,64,3,59.15,82,12,19,35,61,85203,0
5582378,3,0,31,3,89.45,27,90,8,60,2,85210,0
5582424,2,0,67,3,6.8,77,0,53,13,51,85204,0
5582615,2,1,42,3,8.22,19,3,79,14,86,85210,0
5583951,2,0,31,3,5.51,99,3,19,2,34,85213,0
5584038,3,0,57,3,51.34,24,71,72,46,82,85201,0
5584370,3,1,40,3,81.71,98,43,34,50,73,85202,1
5584398,2,1,53,3,4.18,98,0,95,2,98,85201,0
5584468,3,1,38,2,83.33,84,92,58,42,80,85210,0
5584556,3,0,31,3,11.06,87,1,9,6,11,85213,0
5584710,1,1,37,2,92.94,77,97,23,67,26,85203,0
5585760,2,1,53,3,7.37,96,1,34,16,12,85202,0
5674008,1,1,30,3,90.55,91,91,2,70,1,85213,0
5674538,1,0,31,2,92.27,26,99,15,62,0,85204,0
5674670,2,1,75,3,6.96,75,0,8,6,87,85202,0
5674869,3,0,64,3,40.0,98,68,6,63,41,85213,0
5674891,2,0,30,3,28.39,44,2,9,4,15,85201,0
5675143,3,0,33,3,63.68,67,81,13,59,4,85204,0
5675276,2,1,33,3,4.68,97,1,7,1,6,85203,0
5675632,3,0,34,2,91.34,98,97,24,82,20,85204,0
5675826,1,0,30,2,94.75,98,99,5,86,2,85202,0
5676115,2,0,32,3,9.71,84,4,19,10,5,85203,0
5676278,3,1,34,3,83.82,81,85,5,71,17,85204,0
5677203,1,0,31,2,92.61,25,98,6,67,7,85204,0
5677263,3,1,30,3,21.82,19,59,2,67,3,85234,1
5678558,2,0,34,2,26.58,55,17,53,16,6,85202,0
5678711,3,1,30,3,82.15,67,96,1,69,16,85204,0
5678736,2,1,44,3,4.69,98,1,45,13,49,85204,0
5381057,2,1,51,3,10.53,80,1,44,14,54,85201,0
5381757,2,1,47,3,10.01,23,2,58,9,88,85203,0
5382369,2,0,79,3,7.88,99,0,2,4,92,85203,0
5382661,3,0,32,3,43.31,61,44,4,51,11,85203,1
5383996,2,1,52,3,4.56,99,0,69,5,99,85204,0
5385058,3,0,43,3,27.88,60,51,60,61,92,85202,1
5385933,3,0,51,2,63.59,59,77,40,51,41,85204,0
5386239,3,1,44,3,12.62,25,9,69,34,62,85213,0
5387135,2,1,32,2,21.73,29,0,14,29,12,85210,0
5388968,3,1,32,3,82.43,31,29,10,36,10,85204,0
5389275,2,1,58,3,10.05,59,1,17,13,45,85210,0
5389500,2,0,35,2,11.64,87,3,36,7,70,85213,0
5390119,3,1,32,2,54.9,28,30,11,35,7,85213,0
5412034,1,0,55,3,90.19,8,98,78,50,56,85202,0
5417013,2,1,40,3,33.27,11,3,32,6,46,85201,0
5563655,2,1,47,3,8.41,9,0,96,13,99,85204,0
5564116,1,0,88,2,96.52,98,99,9,59,63,85202,0
5564211,3,1,65,3,27.09,83,24,4,36,72,85204,0
5564491,2,0,31,3,7.01,83,2,3,7,34,85224,0
5564576,1,1,36,3,90.77,86,92,37,92,52,85203,0
5564771,2,0,74,3,12.93,4,3,1,14,12,85213,0
5566188,3,1,31,3,75.81,44,55,2,52,4,85201,1
5566877,2,0,58,3,23.16,16,2,50,15,44,85204,0
5567964,2,1,39,3,10.98,74,0,37,14,96,85202,0
5568123,3,0,41,2,68.65,9,88,72,33,83,85210,0
5568622,3,1,31,2,28.57,31,1,29,22,46,85210,0
5569253,3,1,39,3,40.77,83,7,33,35,23,85213,0
5570349,2,1,31,3,8.25,54,1,4,14,5,85204,0
5571419,2,1,56,3,8.48,67,1,66,8,87,85202,0
5572532,1,0,48,3,86.2,61,97,76,77,65,85202,0
5573479,3,0,30,3,17.75,37,40,0,78,1,85202,1
5573778,3,0,55,3,57.49,17,23,54,28,64,85210,0
5574343,3,0,31,3,44.75,82,51,1,58,4,85213,1
5661668,2,1,53,3,11.19,31,4,65,13,83,85233,0
5662250,3,1,30,3,88.25,54,85,9,60,7,85202,0
5663014,1,0,41,2,91.39,56,99,75,47,57,85204,0
5663155,1,0,74,3,93.73,98,98,1,75,91,85213,0
5663793,3,1,39,3,89.87,84,12,34,34,47,85203,0
5663847,1,0,84,3,81.55,98,99,0,74,10,85213,0
5663990,2,0,48,3,3.86,98,1,61,4,90,85204,0
5664213,3,0,62,3,64.28,43,4,8,19,33,85210,0
5664471,3,1,60,2,53.02,18,24,13,26,48,85204,0
5664744,3,0,50,2,87.17,81,71,76,30,72,85204,0
5665093,1,1,41,3,95.3,99,85,48,80,40,85202,0
5665441,2,1,31,3,3.98,98,0,3,2,6,85203,0
5666222,3,1,37,3,78.96,27,14,11,35,29,85204,0
5666280,1,1,31,3,90.17,91,91,1,74,4,85201,0
5666764,3,0,67,3,88.19,61,93,6,74,60,85282,0
5666957,3,1,31,3,36.62,83,47,3,65,2,85201,1
5667149,2,0,30,3,17.79,69,2,10,6,1,85210,0
5667548,2,0,68,3,9.54,82,5,7,19,58,85203,0
5668117,1,0,30,3,51.04,65,89,2,65,2,85201,0
5668158,2,1,30,3,6.7,98,0,2,5,27,85210,0
6240250,3,1,29,3,41.54,35,60,0,77,0,85210,1
6240336,3,0,36,3,44.68,29,13,44,36,95,85203,0
6240362,1,1,38,3,81.93,26,22,31,37,73,85210,0
6240516,3,0,39,3,43.46,30,65,56,51,86,85202,1
6240538,3,1,37,2,25.06,29,2,25,16,63,85224,0
6240563,2,1,55,2,33.26,13,2,67,13,80,85203,0
6240853,3,1,47,3,16.11,88,15,85,29,99,85202,0
6241001,2,0,28,3,5.34,61,48,2,48,2,85204,1
6241169,3,1,33,3,75.34,32,88,2,61,4,85202,0
6322112,2,0,40,3,18.41,36,67,86,30,56,85204,0
6323331,3,1,27,3,32.11,39,12,1,22,5,85210,0
6325975,1,0,33,3,93.2,94,93,3,85,9,85210,0
6326805,1,0,27,3,90.47,20,99,1,71,2,85204,0
6327270,2,1,35,3,11.57,29,21,19,11,86,85210,0
6328480,2,1,49,3,5.96,54,1,29,11,69,85204,0
6328500,1,1,27,2,90.85,82,8,6,40,3,85204,0
6328540,3,0,45,3,29.97,47,41,74,34,92,85203,1
6328623,2,0,55,3,8.53,38,6,63,35,94,85203,0
6328643,1,1,27,3,79.05,97,96,2,78,10,85201,0
6328856,2,0,68,3,11.34,72,1,76,7,98,85204,0
6328872,2,1,28,3,5.88,53,4,4,7,4,85203,0
6328963,1,1,53,3,84.65,48,96,50,84,50,85204,0
6329053,2,1,38,3,38.57,98,6,48,7,61,85202,0
6329054,3,0,31,2,77.2,23,92,15,47,4,85203,0
6329096,3,0,75,3,38.64,56,38,2,25,21,85213,1
6329144,2,0,33,3,8.85,4,6,26,8,45,85202,0
6329276,3,0,28,3,38.41,30,74,3,76,0,85213,0
6329508,3,0,57,3,43.91,18,78,40,38,36,85201,0
6329628,1,0,32,2,94.34,68,98,15,77,25,85204,0
6329876,2,0,31,3,12.98,80,12,5,9,2,85283,0
6329928,2,0,63,3,7.96,45,2,11,6,29,85201,0
6330171,3,0,42,3,78.38,21,82,62,41,50,85210,0
6330413,3,0,34,2,78.94,5,73,19,58,9,85201,0
6330474,3,0,28,3,22.03,77,2,3,8,3,85282,0
6330477,3,1,33,2,77.24,56,51,2,58,14,85202,1
6330503,3,0,35,3,87.67,6,39,57,51,65,85204,1
6330575,3,0,61,3,74.18,26,40,20,33,48,85204,1
6330721,1,1,31,2,84.72,33,93,10,69,19,85203,0
6330791,2,0,66,3,11.62,79,3,2,17,28,85210,0
6330889,1,0,64,3,82.13,14,72,10,38,40,85210,0
6330891,1,1,31,3,71.15,85,3,3,20,3,85210,0
6330915,1,1,61,3,90.95,77,95,9,68,13,85210,0
6330967,3,1,29,3,24.99,29,62,2,37,4,85204,1
6330998,1,0,27,2,89.0,23,96,4,67,5,85202,0
6331000,1,1,40,2,89.6,55,73,84,21,74,85203,0
6080743,2,0,28,3,13.04,31,0,3,14,0,85213,0
6080989,1,0,49,3,93.72,98,98,60,85,36,85210,0
6081315,3,1,42,3,16.14,8,5,66,32,35,85204,0
6081392,2,0,37,2,20.66,39,3,40,27,32,85204,0
6081764,3,1,35,3,51.33,32,41,24,32,34,85210,1
6082292,2,0,29,3,6.16,57,0,2,8,14,85234,0
6082439,1,0,28,2,89.59,73,98,9,60,3,85202,0
6140826,2,1,31,3,10.74,71,2,2,15,12,85202,0
6141046,3,1,42,3,39.19,73,84,41,64,45,85202,0
6141648,1,0,64,3,88.89,92,98,13,59,95,85202,0
6141724,3,0,34,3,42.72,80,95,24,44,39,85210,0
6141978,1,0,28,2,92.87,79,99,5,81,1,85204,0
6142033,1,0,37,3,90.62,58,99,46,75,33,85201,0
6142429,1,0,68,3,94.45,93,96,11,37,39,85203,0
6143050,2,0,30,3,11.17,24,3,8,17,46,85213,0
6143954,2,1,39,3,9.59,47,6,45,12,46,85213,0
6144471,3,1,29,3,29.03,12,2,0,45,1,85203,0
6145469,2,0,30,3,8.92,23,2,7,10,1,85203,0
6145980,3,1,28,3,76.63,81,64,0,73,1,85204,1
6146340,3,0,33,2,77.66,11,93,20,51,3,85225,0
6146709,2,0,29,3,6.52,98,1,5,3,4,85201,0
6146752,3,1,29,3,72.42,66,98,1,83,1,85204,0
6149513,1,1,54,3,96.9,97,94,55,67,97,85225,0
6201706,1,0,75,2,80.45,78,95,6,48,53,85210,0
6201728,2,1,32,3,9.85,46,10,2,7,8,85202,0
6201854,1,1,47,3,90.91,26,68,44,42,29,85204,0
6211338,3,0,43,3,72.21,9,83,46,64,87,85213,0
6275745,2,1,35,3,7.67,80,1,25,10,12,85202,0
6276262,1,0,27,2,90.81,38,98,13,90,3,85210,0
6277533,3,0,64,3,22.58,99,64,67,65,90,85233,1
6277666,2,0,27,3,13.82,30,2,2,23,2,85203,0
6277760,2,0,27,3,10.48,74,23,3,22,1,85204,0
6277810,3,1,29,3,82.65,97,98,1,76,2,85204,0
6278452,1,0,68,3,94.1,99,97,5,86,57,85202,0
6278661,3,1,27,3,78.09,88,97,0,95,3,85210,0
6278938,2,0,28,3,9.05,76,3,12,8,3,85203,0
6279057,1,1,34,3,84.25,49,95,29,84,21,85203,0
6279286,1,0,69,2,88.4,20,95,17,28,20,85224,0
6279309,2,1,36,3,12.77,30,61,10,55,21,85210,1
6279358,1,1,62,2,95.53,2,97,64,72,90,85202,0
6279387,1,0,62,3,84.03,24,73,10,47,15,85213,0
6279459,1,1,48,3,93.38,98,96,58,82,96,85202,0
6279460,1,0,49,3,93.78,99,95,65,85,94,85202,0
6279773,1,0,27,3,85.05,75,80,2,90,7,85202,0
6280411,3,0,30,2,76.84,90,92,15,61,18,85210,0
6282068,1,0,39,3,69.69,94,97,79,37,67,85202,0
6364104,2,0,39,3,10.83,57,10,43,17,37,85201,0
6365702,1,0,42,3,84.98,64,98,57,87,39,85210,0
6366027,2,1,27,3,5.55,69,1,2,2,8,85202,0
6366482,3,0,27,3,29.81,70,57,1,71,1,85201,1
6366637,3,0,37,3,46.37,26,48,23,63,18,85202,1
6367718,2,1,27,3,4.16,95,3,2,5,17,85203,0
6367760,2,0,68,3,15.85,46,58,1,35,8,85213,1
6367761,1,0,27,3,73.33,26,96,3,81,1,85204,0
6367837,3,0,54,3,61.46,26,42,61,40,36,85203,1
6367838,3,1,31,3,39.24,6,46,3,47,3,85204,1
6367907,2,1,26,3,4.79,81,1,2,4,4,85213,0
6367928,2,1,84,3,6.24,98,0,6,8,96,85203,0
6116137,3,0,28,3,77.67,46,99,3,78,3,85202,0
6116156,2,1,38,3,11.44,45,89,25,67,20,85210,0
6116850,1,1,43,2,77.49,29,78,43,46,38,85202,0
6117594,3,1,39,3,31.58,25,17,40,21,43,85204,0
6117667,3,1,29,2,20.54,46,13,2,15,2,85202,0
6117972,3,0,43,3,81.88,87,78,77,63,89,85204,0
6118604,3,1,30,3,45.87,53,35,4,46,4,85234,1
6118631,1,1,53,2,83.27,24,68,65,33,73,85210,0
6118874,1,0,28,3,94.35,97,66,3,76,1,85203,0
6119148,3,0,59,3,83.38,45,4,27,15,35,85201,0
6119339,3,1,29,3,63.73,21,91,4,33,2,85201,0
6119891,3,1,70,3,34.14,78,78,4,40,81,85210,0
6120259,3,0,33,2,88.72,40,94,55,42,53,85202,0
6192498,1,0,33,2,91.32,90,82,31,57,16,85204,0
6193520,1,1,28,2,95.83,75,98,1,83,3,85201,0
6195127,3,1,28,3,18.63,92,38,0,42,13,85201,1
6196613,1,0,31,2,88.81,19,97,8,75,2,85281,0
6288356,2,0,67,3,13.58,23,97,6,44,24,85204,0
6288554,3,1,28,2,51.7,21,4,1,35,1,85201,0
6288705,1,1,70,3,96.89,96,96,3,62,37,85204,0
6288752,3,0,40,3,23.28,24,81,76,46,78,85201,0
6288766,1,0,27,3,85.02,31,97,3,78,3,85201,0
6288953,1,0,81,3,67.01,23,2,1,16,24,85201,0
6289040,1,1,31,2,85.74,20,63,13,63,6,85203,1
6289194,3,0,49,2,62.85,85,55,87,20,91,85204,1
6289245,2,1,28,3,7.75,97,36,2,53,0,85204,1
6289299,2,1,71,3,8.97,98,0,29,8,82,85201,0
6289343,2,1,76,3,14.58,98,0,15,5,92,85213,0
6289350,3,1,49,3,25.96,83,2,76,34,93,85204,0
6289400,2,1,75,3,14.41,98,2,5,10,35,85213,0
6289496,3,0,56,3,85.18,98,97,17,78,20,85201,0
6289505,3,0,53,3,84.05,31,84,65,53,64,85204,0
6289573,1,1,28,3,76.88,26,79,1,71,5,85202,0
6289666,1,0,50,3,96.25,98,98,47,72,36,85204,0
6289821,2,0,29,3,7.77,28,17,11,8,3,85204,0
6289849,3,0,28,2,86.76,61,97,5,54,1,85204,0
6289989,2,1,78,3,5.89,97,1,3,3,28,85203,0
6289996,2,0,81,2,7.21,97,2,7,10,38,85201,0
6065309,1,0,28,2,90.88,4,97,3,93,0,85224,0
6065522,1,1,28,3,84.42,32,96,3,66,11,85210,0
6068759,3,0,30,3,28.28,57,55,18,31,4,85204,1
6069145,2,1,30,3,6.2,98,4,8,11,22,85213,0
6069249,1,1,28,3,86.97,10,95,2,61,3,85202,0
6071587,3,1,28,3,57.54,52,96,3,64,2,85224,0
6071745,3,1,74,2,77.33,26,34,3,25,68,85201,0
6071784,3,0,29,3,39.88,36,91,1,86,2,85213,0
6072289,1,0,31,3,91.98,16,98,26,63,4,85204,0
6072523,2,0,66,3,5.76,97,1,20,17,46,85210,0
6130421,2,0,32,3,10.06,69,2,10,19,25,85203,0
6130507,2,1,31,3,10.25,35,2,2,19,2,85204,0
6130726,1,0,28,2,95.08,97,99,4,72,2,85204,0
6130962,1,1,31,3,88.17,86,95,4,87,1,85213,0
6131162,1,0,80,2,87.18,33,98,4,35,77,85210,0
6131882,2,0,30,3,13.78,72,1,6,13,18,85204,0
6132355,3,1,31,3,44.18,37,50,2,50,0,85203,1
6132432,3,0,29,3,78.29,20,97,1,80,1,85202,0
6132744,3,0,29,3,65.63,79,17,23,59,19,85203,0
6132828,3,1,28,3,48.8,97,97,0,89,1,85202,0
6133302,3,1,73,3,60.61,74,56,2,44,25,85202,1
6133679,2,1,70,3,6.98,84,0,71,10,96,85202,0
6134181,1,0,30,3,90.21,16,79,19,64,2,85202,0
6134567,2,0,29,3,8.38,74,2,4,16,2,85203,0
6135307,2,1,70,3,10.51,79,0,4,12,80,85224,0
6136723,3,1,30,3,82.48,61,69,3,54,4,85202,0
